MEDICINE_ID,EOF_CODE,EOF_CODEMinus2 (Comment 16),BARCODE,COMMERCIAL_NAME,Package Unit (Comment 14),Num of Package units (Comment 14),COMMERCIAL_NAME_ONLY,COMMERCIAL_NAME_AND_ALL,EDQM (comment 4),FORM_CODE,Route of administration (EDQM) Comment 13,edqmCode (comment 5),sporCode,IN_CIRCULATION,valueNominator (Comment 6),unitNominator (Comment 6),valueDenominator (Comment 6),unitDenominator (Comment 6),CONTENT (mg per smallest unit),"pack dose size unit (comment 5, 10)",PIECES_PER_PACKAGE,DOSES_PER_PACKAGE,EU-SRS code,ACTIVE_SUBSTANCE_CODE (comment 7),WHOLESALE_PRICE,RETAIL_PRICE,RETAIL_REDUCED_PRICE,HOSPITAL_PRICE,WITHDRAWN,NON_PRESCRIPTABLE,HIGH_COST,EXECUTED_AT_IKA,DRUG,DESENSITIZATION_VACCINE,HOSPITAL_MEDICINE,SPECIAL_PRESCRIPTION,IFET,ATC_CODE,INSTRUCTIONS_LEAFLET,SPECIAL_ANTIBIOTICS,DOSE_UNIT,PACKAGE_FORM,DAILY_DOSE,PRODUCER,MEDICINE_TYPE,REFERENCE_PRICE,REFERENCE_REDUCED_PRICE,PARTICIPATION_PERCENTAGE,MEDICINE_GROUP_ID,DEFAULT_PERCENTAGE,NOINN,NEGATIVE_LIST,POSITIVE_LIST,N3816,SPECIAL_IMPORT,EXECUTION_UNIT_ID,SPECIAL_WHOLESALE_PRICE,RETAIL_PRICE_PREV,RETAIL_REDUCED_PRICE_PREV,REFERENCE_PRICE_PREV,REFERENCE_REDUCED_PRICE_PREV,GROUP_INFO,IN_CLUSTER_WITH_GENERIC,CLUSTER_CODE,NO_SALES,ONLY_BY_PROTOCOL,NOT_IN_PHAR_COST,EOPYY_PREAPPROVAL,IVF,EXECUTED_PLUS_AT_EOPYY,INS_NOSOK_POS_LIST_DATE,MEDICINE_TYPE_ALL,INFO_POPUP,VACCINE,LOWER_PRICE,CONTENT_INTERNAL,OLD_EXECUTION_UNIT_ID,VERSION_NO,UPDATED_BY,UPDATED_ON,HAS_MEDICINE_LOT,IS_CONSUMABLE,CONSUMABLE_PACK_QTY,CONSUMABLE_GROUP_ID,HAS_PRICE_EXCLUSIONS,IS_FLUANTIVIRAL,INSERT_DATE,UPDATE_DATE,TYPE_O_EXCEPTION,DEFAULT_QUANTITY_PRESCRIBED,DEFAULT_DOSE_UNIT_NO,DEFAULT_FREQUENCY_ID,DEFAULT_DOSE_DAYS_NO,DEFAULT_DOSAGE_REQUIRED,VAL_OVERDOSE_THRES,VAL_UNDERDOSE_THRES,UNDERDOSE_MESSAGE_TYPE,OVERDOSE_MESSAGE_TYPE,VAT,LOW_VAT,NO_GEN_TARGET,LIMITED_EXECUTION,LIMITED_EXECUTION_UNIT_ID,SPCF_GROUP_ID,ONLY_BY_PROTOCOL_AGE_LIMIT,CONSUMABLE_CATEGORY_ID,MEASURABLE_FORM,DRUG_CATEGORY_ID,E_PRES_ENABLED,IS_ANTIBIOTIC,IS_HEPARIN,PHARMACIST_POPUP,UNINSURED_ALLOWED
4464,260020201,2600202,2802600202017,DAFOR CAPS 10MG/CAP BTx14 (BLIST 1x14),Blister,1,DAFOR,DAFOR CAPS 10MG/CAP BTx14 (BLIST 1x14),"Capsule, hard",CAPS,Oral use,Capsule,,1,10,MG,1,CAP,10MG/CAP,CAPS,14,14,,AMLODIPINE BESYLATE,"3,85","5,43","5,35",,0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTx14 (BLIST 1x14),"1,2,3,4,5,6","ΠΝΓ ΓΕΡΟΛΥΜΑΤΟΣ ΜΕΝΤΙΚΑΛ Α,Ε, Δ,Τ,PNG GEROLYMATOS",Z,"5,43","5,35",25,5041,1,0,0,0,0,0,,,"5,43","5,35",,,,1,,1,0,0,0,0,0,,Z,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:01,0,,,,,,,,,,6,4,0,0,,4464,,,0,,0,,0,,
4465,260020202,2600202,2802600202024,DAFOR CAPS 10MG/CAP BTx28 (BLIST 2 x 14),Blister,2,DAFOR,DAFOR CAPS 10MG/CAP BTx28 (BLIST 2 x 14),"Capsule, hard",CAPS,Oral use,Capsule,,1,10,MG,1,CAP,10MG/CAP,CAPS,28,28,,AMLODIPINE BESYLATE,"6,41","9,04","8,91",,0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTx28 (BLIST 2 x 14),"1,2,3,4,5,6","ΠΝΓ ΓΕΡΟΛΥΜΑΤΟΣ ΜΕΝΤΙΚΑΛ Α,Ε, Δ,Τ,PNG GEROLYMATOS",Z,"9,04","8,91",25,5044,1,0,0,0,0,0,,,"9,04","8,91",,,,1,,1,0,0,0,0,0,,Z,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:01,0,,,,,,,,,,6,4,0,0,,4465,,,0,,0,,0,,
4470,260110102,2601101,2802601101029,VASCODIN CAPS 5MG/CAP BT x 14 (BLIST 2x7),Blister,1,VASCODIN,VASCODIN CAPS 5MG/CAP BT x 14 (BLIST 2x7),"Capsule, hard",CAPS,Oral use,Capsule,,1,5,MG,1,CAP,5MG/CAP,CAPS,14,14,,AMLODIPINE BESYLATE,"2,56","3,61","3,56",,0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BT x 14 (BLIST 2x7),"1,2,3,4,5,6",HELP ΑΒΕΕ,Z,"3,61","3,56",25,5040,1,0,0,0,0,0,,,"3,61","3,56","2,74","2,7",,1,,1,0,0,0,0,0,,Z,,,1,5MG/CAP,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:01,0,,,,,,,,,,6,4,0,0,,4470,,,0,,0,,0,,
4471,260110103,2601101,2802601101036,VASCODIN CAPS 5MG/CAP BT x 30 (BLIST 3x10),Blister,3,VASCODIN,VASCODIN CAPS 5MG/CAP BT x 30 (BLIST 3x10),"Capsule, hard",CAPS,Oral use,Capsule,,1,5,MG,1,CAP,5MG/CAP,CAPS,30,30,,AMLODIPINE BESYLATE,"3,82","5,27","5,17","3,32",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BT x 30 (BLIST 3x10),"1,2,3,4,5,6",HELP ΑΒΕΕ,G,"5,27","5,17",25,5043,1,0,0,1,0,0,,"3,39","6,47","6,38","5,88","5,8",,1,C08CA0101,0,0,0,0,0,0,,G,,,1,5MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,30,,,E,6,4,0,0,,4471,,,1,,1,,0,,
4472,260110202,2601102,2802601102026,VASCODIN CAPS 10MG/CAP BT x 14 (BLIST 2x7),Blister,2,VASCODIN,VASCODIN CAPS 10MG/CAP BT x 14 (BLIST 2x7),"Capsule, hard",CAPS,Oral use,Capsule,,1,10,MG,1,CAP,10MG/CAP,CAPS,14,14,,AMLODIPINE BESYLATE,"3,85","5,43","5,35",,0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BT x 14 (BLIST 2x7),"1,2,3,4,5,6",HELP ΑΒΕΕ,Z,"5,43","5,35",25,5041,1,0,0,0,0,0,,,"5,43","5,35","5,43","5,35",,1,,1,0,0,0,0,0,,Z,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:01,0,,,,,,,,,,6,4,0,0,,4472,,,0,,0,,0,,
4473,260110203,2601102,2802601102033,VASCODIN CAPS 10MG/CAP BT x 30 (BLIST 3x10),Blister,3,VASCODIN,VASCODIN CAPS 10MG/CAP BT x 30 (BLIST 3x10),"Capsule, hard",CAPS,Oral use,Capsule,,1,10,MG,1,CAP,10MG/CAP,CAPS,30,30,,AMLODIPINE BESYLATE,"5,38","7,41","7,27","4,68",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BT x 30 (BLIST 3x10),"1,2,3,4,5,6",HELP ΑΒΕΕ,G,"7,41","7,27",25,5045,1,0,0,1,0,0,,"4,77","9,69","9,55","9,69","9,55",,1,C08CA0101,0,0,0,0,0,0,,G,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,30,,,E,6,4,0,0,,4473,,,1,,1,,0,,
4476,260160103,2601601,2802601601031,AMLODIPINE BESILATE/NORMA CAPS 5MG/CAP BTx30 (BLIST 3x10),Blister,3,AMLODIPINE BESILATE/NORMA,AMLODIPINE BESILATE/NORMA CAPS 5MG/CAP BTx30 (BLIST 3x10),"Capsule, hard",CAPS,Oral use,Capsule,,1,5,MG,1,CAP,5MG/CAP,CAPS,30,30,,AMLODIPINE BESYLATE,"3,82","5,27","5,17","3,32",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTx30 (BLIST 3x10),"1,2,3,4,5,6",ΝΟΡΜΑ ΕΛΛΑΣ Α.Ε.,G,"5,27","5,17",25,5043,1,0,0,1,0,0,,"3,39","6,47","6,38","5,88","5,8",,1,C08CA0101,0,0,0,0,0,0,,G,,,1,5MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,30,,,E,6,4,0,0,,4476,,,1,,1,,0,,
4477,260160203,2601602,2802601602038,AMLODIPINE BESILATE/NORMA CAPS 10MG/CAP BTx30 (BLIST 3x10),Blister,3,AMLODIPINE BESILATE/NORMA,AMLODIPINE BESILATE/NORMA CAPS 10MG/CAP BTx30 (BLIST 3x10),"Capsule, hard",CAPS,Oral use,Capsule,,1,10,MG,1,CAP,10MG/CAP,CAPS,30,30,,AMLODIPINE BESYLATE,"5,38","7,41","7,27","4,68",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTx30 (BLIST 3x10),"1,2,3,4,5,6",ΝΟΡΜΑ ΕΛΛΑΣ Α.Ε.,G,"7,41","7,27",25,5045,1,0,0,1,0,0,,"4,77","9,69","9,55","9,69","9,55",,1,C08CA0101,0,0,0,0,0,0,,G,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,30,,,E,6,4,0,0,,4477,,,1,,1,,0,,
4750,263440102,2634401,2802634401028,EVANGIO CAPS 5MG/CAP BTx30 (BLIST 2x15),Blister,2,EVANGIO,EVANGIO CAPS 5MG/CAP BTx30 (BLIST 2x15),"Capsule, hard",CAPS,Oral use,Capsule,,1,5,MG,1,CAP,5MG/CAP,CAPS,30,30,,AMLODIPINE BESYLATE,"3,82","5,27","5,17","3,32",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTx30 (BLIST 2x15),"1,2,3,4,5,6",RAFARM A.E.B.E.,G,"5,27","5,17",25,5043,1,0,0,1,0,0,,"3,39","6,47","6,38","5,88","5,8",,1,C08CA0101,0,0,0,0,0,0,,G,,,1,5MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,30,,,E,6,4,0,0,,4750,,,1,,1,,0,,
4751,263440201,2634402,2802634402018,EVANGIO CAPS 10MG BTx14 (BLIST 1x14),Blister,1,EVANGIO,EVANGIO CAPS 10MG BTx14 (BLIST 1x14),"Capsule, hard",CAPS,Oral use,Capsule,,1,10,mg,1,CAP,10MG,CAPS,14,14,,AMLODIPINE BESYLATE,"3,85","5,43","5,35",,0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTx14 (BLIST 1x14),"1,2,3,4,5,6","RAFARM A,E,B,E,",Z,"5,43","5,35",25,61025,1,0,0,0,0,0,,,,"5,35",,,,,,1,0,0,0,0,0,,Z,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:01,0,,,,,,,,,,6,4,0,0,,4751,,,0,,0,,0,,
4752,263440202,2634402,2802634402025,EVANGIO CAPS 10MG BTx30 (BLIST 2x15),Blister,2,EVANGIO,EVANGIO CAPS 10MG BTx30 (BLIST 2x15),"Capsule, hard",CAPS,Oral use,Capsule,,1,10,mg,1,CAP,10MG,CAPS,30,30,,AMLODIPINE BESYLATE,"5,38","7,41","7,27","4,68",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTx30 (BLIST 2x15),"1,2,3,4,5,6",RAFARM A.E.B.E.,G,"7,41","7,27",25,5045,1,0,0,1,0,0,,"4,77","9,69","9,55","9,69","9,55",,1,C08CA0101,0,0,0,0,0,0,,G,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,30,,,E,6,4,0,0,,4752,,,1,,1,,0,,
7732,280650206,2806502,2802806502065,AMLODIPINE BESILATE/TEVA TAB 10MG/TAB BT x 30 (3x10),Blister,3,AMLODIPINE BESILATE/TEVA,AMLODIPINE BESILATE/TEVA TAB 10MG/TAB BT x 30 (3x10),Tablet,TAB,Oral use,Tablet,,1,10,MG,1,TAB,10MG/TAB,TAB,30,30,,AMLODIPINE BESYLATE,"6,4","8,82","8,65","5,57",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΔΙΣΚΙΑ ,BT x 30 (3x10),"1/4,1/2,1,2,3","TEVA PHARMA B.V., Haarlem, THE NETHERLANDS",G,"8,77","8,6",25,5045,1,0,0,0,0,0,,"5,68","9,69","9,55","9,69","9,55",  ,1,C08CA0101,1,0,0,0,0,0,,G,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:01,0,,,,,,30,,,E,6,4,0,0,,7732,,,1,,0,,0,,
7755,280650105,2806501,2802806501051,AMLODIPINE BESILATE/TEVA TAB 5MG/TAB BT x 30 (3x10),Blister,3,AMLODIPINE BESILATE/TEVA,AMLODIPINE BESILATE/TEVA TAB 5MG/TAB BT x 30 (3x10),Tablet,TAB,Oral use,Tablet,,1,5,MG,1,TAB,5MG/TAB,TAB,30,30,,AMLODIPINE BESYLATE,"4,33","5,97","5,86","3,77",0,0,0,0,0,0,0,,0,C08CA01,,0,ΔΙΣΚΙΑ ,BT x 30 (3x10),"1/4,1/2,1,2,3","TEVA PHARMA B.V., Haarlem, THE NETHERLANDS",G,"5,47","5,37",25,5043,1,0,0,0,0,0,,"3,85","6,47","6,38","5,88","5,8",  ,1,C08CA0101,1,0,0,0,0,0,,G,,,1,5MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:01,0,,,,,,30,,,E,6,4,0,0,,7755,,,1,,0,,0,,
4715,263020203,2630202,2802630202032,NOLVAC TAB 10MG/TAB BTx28 σε BLISTERS,Bottle,1,NOLVAC,NOLVAC TAB 10MG/TAB BTx28 σε BLISTERS,Tablet,TAB,Oral use,Tablet,,0,10,MG,1,TAB,10MG/TAB,TAB,28,28,,AMLODIPINE MALEATE,"6,41","9,04","8,91",,0,0,0,0,0,0,0,0,0,C08CA01,,0,ΔΙΣΚΙΑ ,BTx28 σε BLISTERS,"1/4,1/2,1,2,3",ΦΑΡΜΑΤΕΝ ΕΛΛΑΣ ΑΕΒΕ,Z,"9,04","8,91",25,5044,1,0,0,0,0,0,,,"9,04","8,91","9,04","8,91",,1,,1,0,0,0,0,0,,Z,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:01,0,,,,,,,,,,6,4,0,0,,4715,,,0,,0,,0,,
4716,263020204,2630202,2802630202049,NOLVAC TAB 10MG/TAB BTx30 σε BLISTERS,Bottle,1,NOLVAC,NOLVAC TAB 10MG/TAB BTx30 σε BLISTERS,Tablet,TAB,Oral use,Tablet,,1,10,MG,1,TAB,10MG/TAB,TAB,30,30,,AMLODIPINE MALEATE,"5,38","7,41","7,27","4,68",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΔΙΣΚΙΑ ,BTx30 σε BLISTERS,"1/4,1/2,1,2,3",INNOVIS PHARMA ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΙΑΤΡΙΚΩΝ ΚΑΙ ΚΑΛΛΥΝΤΙΚΩΝ ΠΡΟΪΟΝΤΩΝ Δ.Τ. INNOVIS PHARMA,G,"7,41","7,27",25,60061,1,0,0,1,0,0,,"4,77","9,69","9,55","9,69","9,55",,1,C08CA0101,0,0,0,0,0,0,,G,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,30,,,E,6,4,0,0,,4716,,,1,,1,,0,,
5433,270780102,2707801,2802707801021,ABESYL CAPS 5MG/CAP BTx 30(BLIST 3 x 10),Blister,3,ABESYL,ABESYL CAPS 5MG/CAP BTx 30(BLIST 3 x 10),"Capsule, hard",CAPS,Oral use,Capsule,,1,5,MG,1,CAP,5MG/CAP,CAPS,30,30,,AMLODIPINE BESYLATE,"3,82","5,27","5,17","3,32",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTx 30(BLIST 3 x 10),"1,2,3,4,5,6",MEDOCHEMIE HELLAS AE ΠΑΡΑΣ.& ΕΜΠΟΡ.ΦΑΡΜ.& Φ/ΚΩΝ ΠΡ.Δ.Τ.MEDOC,G,"5,27","5,17",25,5043,1,0,0,1,0,0,,"3,39","6,47","6,38","5,88","5,8",,1,C08CA0101,0,0,0,0,0,0,,G,,,1,5MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,30,,,E,6,4,0,0,,5433,,,1,,1,,0,,
5434,270780202,2707802,2802707802028,ABESYL CAPS 10MG/CAP BTx 30(BLIST 3 x 10),Blister,3,ABESYL,ABESYL CAPS 10MG/CAP BTx 30(BLIST 3 x 10),"Capsule, hard",CAPS,Oral use,Capsule,,1,10,MG,1,CAP,10MG/CAP,CAPS,30,30,,AMLODIPINE BESYLATE,"5,38","7,41","7,27","4,68",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTx 30(BLIST 3 x 10),"1,2,3,4,5,6",MEDOCHEMIE HELLAS AE ΠΑΡΑΣ.& ΕΜΠΟΡ.ΦΑΡΜ.& Φ/ΚΩΝ ΠΡ.Δ.Τ.MEDOC,G,"7,41","7,27",25,5045,1,0,0,1,0,0,,"4,77","9,69","9,55","9,69","9,55",,1,C08CA0101,0,0,0,0,0,0,,G,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,30,,,E,6,4,0,0,,5434,,,1,,1,,0,,
5478,271490102,2714901,2802714901028,ANGIORETIC CAPS 5MG/CAP BTx  30(BLIST  2x15),Blister,2,ANGIORETIC,ANGIORETIC CAPS 5MG/CAP BTx  30(BLIST  2x15),"Capsule, hard",CAPS,Oral use,Capsule,,1,5,MG,1,CAP,5MG/CAP,CAPS,30,30,,AMLODIPINE BESYLATE,"4,59","6,47","6,38",,0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTx  30(BLIST  2x15),"1,2,3,4,5,6",MEDARTE ΦΑΡΜΑΚΕΥΤΙΚΗ ΑΒΕΕ,Z,"6,47","6,38",25,61160,1,0,0,0,0,0,,,,"6,38",,,,,,1,0,0,0,0,0,,Z,,,1,5MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:01,0,,,,,,,,,,6,4,0,0,,5478,,,0,,0,,0,,
5479,271490202,2714902,2802714902025,ANGIORETIC CAPS 10MG/CAP BTx  30(BLIST  2x15),Blister,2,ANGIORETIC,ANGIORETIC CAPS 10MG/CAP BTx  30(BLIST  2x15),"Capsule, hard",CAPS,Oral use,Capsule,,1,10,MG,1,CAP,10MG/CAP,CAPS,30,30,,AMLODIPINE BESYLATE,"6,87","9,69","9,55",,0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTx  30(BLIST  2x15),"1,2,3,4,5,6",MEDARTE ΦΑΡΜΑΚΕΥΤΙΚΗ ΑΒΕΕ,Z,"9,69","9,55",25,61161,1,0,0,0,0,0,,,,"9,55",,,,,,1,0,0,0,0,0,,Z,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:01,0,,,,,,,,,,6,4,0,0,,5479,,,0,,0,,0,,
4618,261930201,2619302,2802619302012,PRECARDIN CAPS 10MG/CAP BTX14(BLIST1X14),Blister,1,PRECARDIN,PRECARDIN CAPS 10MG/CAP BTX14(BLIST1X14),"Capsule, hard",CAPS,Oral use,Capsule,,1,10,MG,1,CAP,10MG/CAP,CAPS,14,14,,AMLODIPINE BESYLATE,"3,85","5,43","5,35",,0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTX14(BLIST1X14),"1,2,3,4,5,6",FARMEDIA AE,Z,"5,43","5,35",25,5041,1,0,0,0,0,0,,,"5,43","5,35","5,43","5,35",,1,,1,0,0,0,0,0,,Z,,,1,10MG/CAP,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:01,0,,,,,,,,,,6,4,0,0,,4618,,,0,,0,,0,,
4619,261930202,2619302,2802619302029,PRECARDIN CAPS 10MG/CAP BTX28(BLIST2X14),Blister,2,PRECARDIN,PRECARDIN CAPS 10MG/CAP BTX28(BLIST2X14),"Capsule, hard",CAPS,Oral use,Capsule,,1,10,MG,1,CAP,10MG/CAP,CAPS,28,28,,AMLODIPINE BESYLATE,"5,97","8,22","8,06","5,19",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTX28(BLIST2X14),"1,2,3,4,5,6",FARMEDIA AE,G,"8,22","8,06",25,5044,1,0,0,0,0,0,,"5,29","9,04","8,91","9,04","8,91",,1,C08CA0101,1,0,0,0,0,0,,G,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:01,0,,,,,,,,,,6,4,0,0,,4619,,,0,,0,,0,,
8816,285660104,2856601,2802856601046,AMLODIPINE/MYLAN GENERICS TAB 5MG/TAB BTx30,Bottle,1,AMLODIPINE/MYLAN GENERICS,AMLODIPINE/MYLAN GENERICS TAB 5MG/TAB BTx30,Tablet,TAB,Oral use,Tablet,,0,5,MG,1,TAB,5MG/TAB,TAB,30,30,,AMLODIPINE BESYLATE,"3,82","5,27","5,17","3,32",0,0,0,0,0,0,0,,0,C08CA01,,0,ΔΙΣΚΙΑ,BTx30,"1/4,1/2,1,2,3",GENERICS PHARMA HELLAS ΕΠΕ,G,"5,27","5,17",25,5043,1,0,0,0,0,0,,"3,39",,,,,,1,C08CA0101,0,0,0,0,0,0,,G,,,1,5MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:02,0,,,,,,30,,,E,6,4,0,0,,8816,,,1,,0,,0,,
8817,285660204,2856602,2802856602043,AMLODIPINE/MYLAN GENERICS TAB 10MG/TAB BTx30,Bottle,1,AMLODIPINE/MYLAN GENERICS,AMLODIPINE/MYLAN GENERICS TAB 10MG/TAB BTx30,Tablet,TAB,Oral use,Tablet,,0,10,MG,1,TAB,10MG/TAB,TAB,30,30,,AMLODIPINE BESYLATE,"5,47","7,54","7,4","4,75",0,0,0,0,0,0,0,,0,C08CA01,,0,ΔΙΣΚΙΑ,BTx30,"1/4,1/2,1,2,3",GENERICS PHARMA HELLAS ΕΠΕ,G,"7,54","7,4",25,5045,1,0,0,0,0,0,,"4,85",,,,,,1,C08CA0101,1,0,0,0,0,0,,G,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:02,0,,,,,,30,,,E,6,4,0,0,,8817,,,1,,0,,0,,
4823,264220103,2642201,2802642201030,ROVOXID CAPS 5MG/CAP BTx30 (BLIST 3x10),Blister,3,ROVOXID,ROVOXID CAPS 5MG/CAP BTx30 (BLIST 3x10),"Capsule, hard",CAPS,Oral use,Capsule,,1,5,MG,1,CAP,5MG/CAP,CAPS,30,30,,AMLODIPINE BESYLATE,"3,82","5,27","5,17","3,32",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTx30 (BLIST 3x10),"1,2,3,4,5,6",BIAN A.E.,G,"5,27","5,17",25,5043,1,0,0,1,0,0,,"3,39","6,47","6,38","5,88","5,8",,1,C08CA0101,0,0,0,0,0,0,,G,,,1,5MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,30,,,E,6,4,0,0,,4823,,,1,,1,,0,,
4824,264220203,2642202,2802642202037,ROVOXID CAPS 10MG/CAP BTx30 (BLIST 3x10),Blister,3,ROVOXID,ROVOXID CAPS 10MG/CAP BTx30 (BLIST 3x10),"Capsule, hard",CAPS,Oral use,Capsule,,1,10,MG,1,CAP,10MG/CAP,CAPS,30,30,,AMLODIPINE BESYLATE,"5,38","7,41","7,27","4,68",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTx30 (BLIST 3x10),"1,2,3,4,5,6",BIAN A.E.,G,"7,41","7,27",25,5045,1,0,0,1,0,0,,"4,77","9,69","9,55","9,69","9,55",,1,C08CA0101,0,0,0,0,0,0,,G,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,30,,,E,6,4,0,0,,4824,,,1,,1,,0,,
4689,262720102,2627201,2802627201024,RAMLET CAPS 5MG/CAP BTx28(BLIST 2x14),Blister,2,RAMLET,RAMLET CAPS 5MG/CAP BTx28(BLIST 2x14),"Capsule, hard",CAPS,Oral use,Capsule,,1,5,MG,1,CAP,5MG/CAP,CAPS,28,28,,AMLODIPINE BESYLATE,"3,57","4,92","4,83","3,1",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTx28(BLIST 2x14),"1,2,3,4,5,6",RAFARM A.E.B.E.,G,"4,92","4,83",25,5042,1,0,0,1,0,0,,"3,16","6,04","5,95","5,49","5,41",,1,C08CA0101,1,0,0,0,0,0,,G,,,1,5MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,28,,,E,6,4,0,0,,4689,,,1,,1,,0,,
4690,262720201,2627202,2802627202014,RAMLET CAPS 10MG/CAP BTx14 (BLIST 1x14),Blister,1,RAMLET,RAMLET CAPS 10MG/CAP BTx14 (BLIST 1x14),"Capsule, hard",CAPS,Oral use,Capsule,,1,10,MG,1,CAP,10MG/CAP,CAPS,14,14,,AMLODIPINE BESYLATE,"3,75","5,29","5,22",,0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTx14 (BLIST 1x14),"1,2,3,4,5,6","RAFARM A,E,B,E,",G,"4,3","4,24",25,5041,1,0,0,0,0,0,,,"5,43","5,35","5,43","5,35",,1,C08CA0101,1,0,0,0,0,0,,G,,,1,10MG/CAP,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:01,0,,,,,,,,,,6,4,0,0,,4690,,,0,,0,,0,,
